businessName,instagramUrl,websiteUrl,listingUrl,city,neighborhood,businessType,dietaryTags,dohGrade,contactEmail,phone,address,googleRating,googleReviewCount
Le District,http://instagram.com/ledistrict,https://www.ledistrict.com/,https://www.eatrealfoodnyc.com/restaurants/le-district,Manhattan,Battery Park City,French restaurant,,NA,joeballance1@yahoo.com,12129818588,"225 Liberty St, New York, NY 10281",4.3,2450
The Dutch,https://www.instagram.com/thedutchnyc,http://www.thedutchnyc.com/,https://www.eatrealfoodnyc.com/restaurants/the-dutch-soho,Manhattan,SoHo,American restaurant,,A,joncarl@thedutchphilly.com,12126776200,"131 Sullivan St, New York, NY 10012",4.3,2406
City Vineyard,https://www.instagram.com/citywinerynyc,https://citywinery.com/pages/locations/city-vineyard,https://www.eatrealfoodnyc.com/restaurants/city-vineyard,Manhattan,Tribeca,Restaurant,,A,md@michaeldorf.com,16466778350,"233 West St, New York, NY 10013",4.3,2384
Crab House NYC,null,http://www.crabhouseny.com/,https://www.eatrealfoodnyc.com/restaurants/crab-house-nyc,Manhattan,Midtown East,Seafood restaurant,,NA,crabhouseny@gmail.com,12129330264,"135 E 55th St, New York, NY 10022",4.3,2378
RA Sushi - New York (Times Square),null,https://rasushi.com/,https://www.eatrealfoodnyc.com/restaurants/ra-sushi-new-york-times-square,Manhattan,Midtown,Sushi restaurant,,NA,ART@RASUSHI.COM,12123989810,"229 W 43rd St, New York, NY 10036",4.3,2309
Empire Diner,https://www.instagram.com/empire_diner,http://empire-diner.com/,https://www.eatrealfoodnyc.com/restaurants/empire-diner-chelsea,Manhattan,Chelsea,Diner,,B,aglass6614@aol.com,12123352277,"210 10th Ave, New York, NY 10011",4.3,2303
Duzan,null,https://www.duzannyc.com/,https://www.eatrealfoodnyc.com/restaurants/duzan,Queens,Astoria,Mediterranean restaurant,halal|vegetarian,NA,duzangrill@gmail.com,17182047488,"24-11 Steinway St, Long Island City, NY 11103",4.3,2286
Shake Shack Astor Place,https://www.instagram.com/shakeshack,https://www.shakeshack.com/location/astor-place-ny%3Futm_source%3Dgoogle%26utm_medium%3Dlisting,https://www.eatrealfoodnyc.com/restaurants/shake-shack-astor-place,Manhattan,East Village,Hamburger restaurant,,NA,ddykstra@shakeshack.com,16468132189,"20 3rd Ave, New York, NY 10003",4.3,2283
Metro Diner,https://www.instagram.com/metrodinernyc,http://www.metrodiner.nyc/,https://www.eatrealfoodnyc.com/restaurants/metro-diner-upper,Manhattan,Upper West Side,Diner,,A,info@metrodiner.com,12128660800,"2641 Broadway #1, New York, NY 10025",4.3,2278
The Original Buddha Bodai Kosher Vegetarian Restaurant 佛菩提,https://www.instagram.com/buddhabodai,http://buddha-bodai.com/,https://www.eatrealfoodnyc.com/restaurants/the-original-buddha-bodai-kosher-vegetarian-restaurant,Manhattan,Chinatown,Vegetarian restaurant,vegetarian|kosher,NA,info@chinatownvegetarian.com,12125668388,"5 Mott St, New York, NY 10013",4.3,2257
INNSiDE by Meliá New York NOMAD,https://instagram.com/meliahtlresorts,https://www.melia.com/en/hotels/united-states/new-york/innside-new-york-nomad%3Futm_campaign%3Dgoogle%26utm_content%3D5967%26utm_medium%3Dorganic%26utm_source%3Ddirectories,https://www.eatrealfoodnyc.com/restaurants/innside-by-meli-new-york-nomad,Manhattan,Flatiron District,Hotel,,NA,everysol.mumbai@gmail.com,12129511000,"132 W 27th St, New York, NY 10001",4.3,2255
Sabrosura 2,https://www.instagram.com/sabrosuranyc,https://www.sabrosura2.com/,https://www.eatrealfoodnyc.com/restaurants/sabrosura-2,Bronx,Soundview,Dominican restaurant,,NA,micah@micahrich.com,17185029878,"1808 Westchester Ave, Bronx, NY 10472",4.3,2254
Lilia,https://www.instagram.com/lilianewyork,http://www.lilianewyork.com/,https://www.eatrealfoodnyc.com/restaurants/lilia,Brooklyn,Greenpoint,Italian restaurant,,A,aliciab@lilianewyork.com,17185763095,"567 Union Ave, Brooklyn, NY 11211",4.3,2235
ONE Dine at One World Observatory,https://www.instagram.com/oneworldnyc,https://www.oneworldobservatory.com/bar-restaurant/%3Futm_source%3Dgooglebusiness%26utm_medium%3Dorganic%26utm_campaign%3Dplaces,https://www.eatrealfoodnyc.com/restaurants/one-dine-at-one-world-observatory,Manhattan,Battery Park City,American restaurant,,NA,kim.fitzgerald@legends.net,12126024070,"117 West St, New York, NY 10007",4.3,2196
Columbus Diner,null,https://columbusdiner.shop/,https://www.eatrealfoodnyc.com/restaurants/columbus-diner,Bronx,Wakefield,Diner,,NA,,19146687969,"754 S Columbus Ave, Mt Vernon, NY 10550",4.3,2182
Galaxy Diner,null,https://www.galaxydinerny.com/,https://www.eatrealfoodnyc.com/restaurants/galaxy-diner,Manhattan,Hell's Kitchen,Diner,,A,,12125864885,"665 9th Ave, New York, NY 10036",4.3,2181
Shake Shack New Hyde Park,https://www.instagram.com/shakeshack,https://www.shakeshack.com/location/new-hyde-park-ny%3Futm_source%3Dgoogle%26utm_medium%3Dlisting,https://www.eatrealfoodnyc.com/restaurants/shake-shack-new-hyde-park,Queens,Bayside,Hamburger restaurant,,NA,ddykstra@shakeshack.com,15166342010,"1570 Union Tpke, New Hyde Park, NY 11040",4.3,2170
Sadelle's New York,https://www.instagram.com/majorfoodgroup,https://www.sadelles.com/%3Futm_medium%3DClick%26utm_source%3DGoogleMyBusiness,https://www.eatrealfoodnyc.com/restaurants/sadelles-new-york,Manhattan,SoHo,Breakfast restaurant,,NA,reservations@majorfood.com,12122543000,"463 W Broadway, New York, NY 10012",4.3,2168
Pasta Lovers,null,http://pastaloversnyc.com/contact.html,https://www.eatrealfoodnyc.com/restaurants/pasta-lovers,Manhattan,Midtown,Italian restaurant,,NA,catering@pastaloversnyc.com,12128191155,"142 W 49th St, New York, NY 10019",4.3,2144
The Malt House,https://www.instagram.com/themalthousefidi,http://www.themalthousefidi.com/,https://www.eatrealfoodnyc.com/restaurants/the-malt-house,Manhattan,Financial District,American restaurant,,NA,victoria@themalthousefidi.com,16466827577,"9 Maiden Ln, New York, NY 10038",4.3,2142
Juliette Restaurant,https://www.instagram.com/juliettebkny,https://juliettebk.com/%3Futm_source%3Dgoogle,https://www.eatrealfoodnyc.com/restaurants/juliette-restaurant,Brooklyn,Williamsburg,French restaurant,,NA,juliette.events@gmail.com,17183889222,"135 N 5th St, Brooklyn, NY 11249",4.3,2134
Shake Shack Empire Outlets - Staten Island Ferry,https://www.instagram.com/shakeshack,https://www.shakeshack.com/location/empire-outlets-staten-island-ferry-ny%3Futm_source%3Dgoogle%26utm_medium%3Dlisting,https://www.eatrealfoodnyc.com/restaurants/shake-shack-empire-outlets-staten-island-ferry,Staten Island,St. George,Hamburger restaurant,,NA,ddykstra@shakeshack.com,19294739131,"35 Richmond Ter Space 323, Staten Island, NY 10301",4.3,2125
Lil' Frankie's,http://instagram.com/lilfrankies,http://www.lilfrankies.com/,https://www.eatrealfoodnyc.com/restaurants/lil-frankies,Manhattan,East Village,Pizza restaurant,,NA,frank@lilfrankies.com,12124204900,"19 1st Ave, New York, NY 10003",4.3,2107
Patsy's Italian Restaurant,http://instagram.com/patsysitalianrestaurant,http://www.patsys.com/,https://www.eatrealfoodnyc.com/restaurants/patsys-italian-restaurant,Manhattan,Lincoln Square,Italian restaurant,,A,russ@patsys.com,12122473491,"236 W 56th St, New York, NY 10019",4.3,2104
Sweet Chick,http://instagram.com/sweetchicklife,http://www.sweetchick.com/,https://www.eatrealfoodnyc.com/restaurants/sweet-chick-east,Manhattan,East Village,Chicken restaurant,,A,john@sweetchick.com,16466570217,"178 Ludlow St, New York, NY 10002",4.3,2094
Din Tai Fung 鼎泰豐,https://www.instagram.com/dintaifungusa,https://dtf.com/en/locations/new-york,https://www.eatrealfoodnyc.com/restaurants/din-tai-fung,Manhattan,Midtown,Taiwanese restaurant,,NA,guestservices@dintaifungusa.com,12122879178,"1633 Broadway, New York, NY 10022",4.3,2077
Omonia Cafe,null,http://omoniacafe.com/,https://www.eatrealfoodnyc.com/restaurants/omonia-cafe,Queens,Astoria,Cafe,,B,sales@omoniacafe.com,17182746650,"32-20 Broadway, Astoria, NY 11106",4.3,2071
Omega Diner Restaurant,null,https://omegadinerny.com/,https://www.eatrealfoodnyc.com/restaurants/omega-diner-restaurant,Queens,Bayside,Diner,,NA,typesetit@att.net,15163544666,"1809 Lakeville Rd, New Hyde Park, NY 11040",4.3,2058
San Marzano,null,http://www.sanmarzanonyc.com/,https://www.eatrealfoodnyc.com/restaurants/san-marzano,Manhattan,East Village,Italian restaurant,,A,contact@sanmarzanonyc.com,12127773600,"117 2nd Ave, New York, NY 10003",4.3,2057
Westside Market NYC,https://www.instagram.com/westsidemarketnyc,https://wmarketnyc.com/2840-broadway/%3Futm_source%3Dgmb%26utm_medium%3DYext,https://www.eatrealfoodnyc.com/restaurants/westside-market-nyc-morningside,Manhattan,Morningside Heights,Gourmet grocery store,,NA,millie.erle@westsidesupermarket.com,12122223367,"2840 Broadway, New York, NY 10025",4.3,2023
Zuma New York,https://www.instagram.com/zumahk,https://www.zumarestaurant.com/en/new-york%3Futm_source%3DInfoButtonClick%26utm_medium%3DHome%26utm_campaign%3DGoogleBusinessProfile,https://www.eatrealfoodnyc.com/restaurants/zuma-new-york,Manhattan,Murray Hill,Japanese restaurant,,A,marisa.colangelo@gmail.com,12125449862,"261 Madison Ave, New York, NY 10016",4.3,2017
Angelina Paris New-York,https://www.instagram.com/angelinaparisusa,http://www.angelinaparisusa.com/,https://www.eatrealfoodnyc.com/restaurants/angelina-paris-new-york,Manhattan,Midtown,Cafe,,NA,info@angelinaparisusa.com,15854385347,"1050 6th Ave, New York, NY 10018",4.3,2006
Front Street Pizza,null,https://www.frontstreetpizzadumbo.com/,https://www.eatrealfoodnyc.com/restaurants/front-street-pizza,Brooklyn,DUMBO,Pizza restaurant,,A,frontstreetpizzadumbo@gmail.com,17188753700,"80 Front St, Brooklyn, NY 11201",4.3,2003
Sweet T's Southern Eatery,null,https://sweettseatery.com/,https://www.eatrealfoodnyc.com/restaurants/sweet-ts-southern-eatery,Staten Island,Mariners Harbor,Vegan restaurant,dairy-free|vegan|vegetarian,NA,sweettssoutherneatery@gmail.com,19735003452,"387 Bloomfield Ave, Montclair, NJ 07042",4.3,1979
Mei Lai Wah | Wonton Noodle Garden,null,http://www.wontonnoodlegarden.com/,https://www.eatrealfoodnyc.com/restaurants/mei-lai-wah-wonton-noodle-garden,Manhattan,Chinatown,Chinese restaurant,,NA,,12129664033,"23 Pell St, New York, NY 10038",4.3,1934
KYURAMEN - Flushing,https://www.instagram.com/kyuramen.official/,https://www.kyuramen.com/,https://www.eatrealfoodnyc.com/restaurants/kyuramen-flushing,Queens,Flushing,Ramen restaurant,,NA,kyuramen@gmail.com,19172852332,"133-42 37th Ave, Queens, NY 11354",4.3,1876
Affy's Premium Grill,https://www.instagram.com/affys_nyc,http://affyspremiumgrill.com/,https://www.eatrealfoodnyc.com/restaurants/affys-premium-grill,Brooklyn,Kensington,Steak house,,A,affyspremiumgrill@gmail.com,17185766446,"1909 Coney Island Ave, Brooklyn, NY 11230",4.3,1864
The Freakin Rican,https://www.instagram.com/thefreakinricanrestaurant,http://www.thefreakinricanrestaurant.com/,https://www.eatrealfoodnyc.com/restaurants/the-freakin-rican,Queens,Sunnyside,Puerto Rican restaurant,,A,dlopez@thefreakinricanrestaurant.com,19293491080,"43-06 34th Ave, Astoria, NY 11101",4.3,1851
Superiority Burger,http://instagram.com/superiorityburger,http://www.superiorityburger.com/,https://www.eatrealfoodnyc.com/restaurants/superiority-burger,Manhattan,East Village,Vegetarian restaurant,vegetarian,A,contact@superiorityburger.com,12123397425,"119 Avenue A, New York, NY 10009",4.3,1833
Pete's Grill,null,http://www.petesgrill.com/,https://www.eatrealfoodnyc.com/restaurants/petes-grill,Queens,Sunnyside,Grill,,NA,info@petesgrill.com,17189372220,"39-14 Queens Blvd, Sunnyside, NY 11104",4.3,1813
PONGAL,null,https://pongalnyc.com/,https://www.eatrealfoodnyc.com/restaurants/pongal,Manhattan,Kips Bay,Health food restaurant,vegetarian|kosher|whole-foods,A,info@pongalnyc.com,12126969458,"103 Lexington Ave, New York, NY 10016",4.3,1811
Misi,https://www.instagram.com/misinewyork,http://www.misinewyork.com/,https://www.eatrealfoodnyc.com/restaurants/misi,Brooklyn,Williamsburg,Italian restaurant,,NA,info@misinewyork.com,13475663262,"329 Kent Ave, Brooklyn, NY 11249",4.3,1806
Connolly's,https://instagram.com/connollyspubnyc,http://www.connollyspubandrestaurant.com/,https://www.eatrealfoodnyc.com/restaurants/connollys-midtown-mn-4210,Manhattan,Midtown East,Irish restaurant,,NA,mitch.podob@connolly.com,12128673767,"14 E 47th St, New York, NY 10017",4.3,1803
Pio Pio 6,null,http://piopio.com/,https://www.eatrealfoodnyc.com/restaurants/pio-pio-6,Manhattan,Upper West Side,Peruvian restaurant,,NA,ivtamara_2000@yahoo.com,12126653000,"702 Amsterdam Ave, New York, NY 10025",4.3,1793
Alice's Tea Cup,http://instagram.com/alicesteacupnyc,https://www.alicesteacup.com/,https://www.eatrealfoodnyc.com/restaurants/alices-tea-cup,Manhattan,Lincoln Square,Tea house,,NA,lindsey@alicesteacup.com,12127993006,"102 W 73rd St, New York, NY 10023",4.3,1784
ABA Turkish Restaurant,https://www.instagram.com/p,https://www.abaturkishrestaurant.com/,https://www.eatrealfoodnyc.com/restaurants/aba-turkish-restaurant,Manhattan,Lincoln Square,Turkish restaurant,halal,A,info@abarestaurant.com,12129691782,"325 W 57th St, New York, NY 10019",4.3,1769
Covacha,https://www.instagram.com/covachany,http://www.covachany.com/,https://www.eatrealfoodnyc.com/restaurants/covacha,Manhattan,Upper West Side,Mexican restaurant,,NA,hello@beyondrestgroup.com,12127122929,"368 Columbus Ave, New York, NY 10024",4.3,1760
Bluestone Lane Upper East Side Café,https://instagram.com/bluestonelane,https://bluestonelane.com/cafes/upper-east-side-1085-fifth-avenue-new-york/%3Fy_source%3D1_ODc5MjkwMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%253D%253D,https://www.eatrealfoodnyc.com/restaurants/bluestone-lane-upper-east-side-caf,Manhattan,Upper East Side,Bar,whole-foods,NA,aaron@bluestonelaneny.com,17183746858,"1085 5th Ave, New York, NY 10128",4.3,1759
456 New Shanghai,null,https://456newshanghai.shop/,https://www.eatrealfoodnyc.com/restaurants/456-new-shanghai,Manhattan,Chinatown,Shanghainese restaurant,,NA,456newshanghai.shop@gmail.com,12123499999,"69 Mott St A, New York, NY 10013",4.3,1738
Ping,null,http://pingsnewyork.com/,https://www.eatrealfoodnyc.com/restaurants/ping,Manhattan,Chinatown,Dim sum restaurant,,NA,pingsnewyork@gmail.com,12126029988,"22 Mott St, New York, NY 10013",4.3,1733
Mirage Diner,http://instagram.com/miragediner,http://miragediner.com/,https://www.eatrealfoodnyc.com/restaurants/mirage-diner,Brooklyn,Bensonhurst,Diner,,A,info@miragediner.com,17189983750,"717 Kings Hwy, Brooklyn, NY 11223",4.3,1732
gyro king,https://www.instagram.com/gyroking.inc,http://gyroking.biz/,https://www.eatrealfoodnyc.com/restaurants/gyro-king-kensington,Brooklyn,Kensington,Gyro restaurant,vegetarian|halal,C,udiyana1@hotmail.com,17184216600,"984 Coney Island Ave, Brooklyn, NY 11230",4.3,1731
Pollos a la Brasa Mario,null,http://pollosmario.com/,https://www.eatrealfoodnyc.com/restaurants/pollos-a-la-brasa-mario,Queens,Jackson Heights,Colombian restaurant,,A,info@pollosmario.com,17186395555,"81-01 Roosevelt Ave, Jackson Heights, NY 11372",4.3,1728
La Mercerie,https://www.instagram.com/lamercerieny,https://www.lamercerieny.com/%3Futm_source%3DGoogleBusinessProfile%26utm_medium%3DWebsite%26utm_campaign%3DMapLabs,https://www.eatrealfoodnyc.com/restaurants/la-mercerie,Manhattan,SoHo,Restaurant,,A,lamercerie.events@starr-restaurants.com,12128529097,"53 Howard St, New York, NY 10013",4.3,1725
Chick-fil-A,https://www.instagram.com/chickfila,https://www.chick-fil-a.com/locations/ny/queens-center-mall%3Futm_source%3Dgoogle%26utm_medium%3Dgmb,https://www.eatrealfoodnyc.com/restaurants/chick-fil-a-elmhurst,Queens,Elmhurst,Fast food restaurant,,A,Brandon.Barrett@chick-fil-a.Com,17182711755,"90-15 Queens Blvd Ste 7, Elmhurst, NY 11373",4.3,1701
Modern Bread and Bagel,null,http://www.modernbreadandbagel.com/,https://www.eatrealfoodnyc.com/restaurants/modern-bread-and-bagel,Manhattan,Upper West Side,Bakery,,A,support@tastebudconcepts.com,16467752985,"472 Columbus Ave, New York, NY 10024",4.3,1683
Astoria Seafood,http://instagram.com/astoria.seafood,http://www.astoriaseafoodny.com/,https://www.eatrealfoodnyc.com/restaurants/astoria-seafood,Queens,Sunnyside,Seafood restaurant,,NA,astoriafishmarket@gmail.com,17183922680,"37-10 33rd St, Long Island City, NY 11101",4.3,1679
Caridad Restaurant,https://www.instagram.com/caridad_145th/,https://caridad145.com/%3Futm_source%3Dgoogle,https://www.eatrealfoodnyc.com/restaurants/caridad-restaurant,Manhattan,Hamilton Heights,Restaurant,,A,b.taveras@caridad145.com,12128624053,"3533 Broadway, New York, NY 10031",4.3,1666
Marina Cafe Restaurant & Tiki Bar,https://www.instagram.com/marinacafesiny,http://www.marinacafesiny.com/,https://www.eatrealfoodnyc.com/restaurants/marina-cafe-restaurant-tiki-bar,Staten Island,Great Kills,Seafood restaurant,,NA,marinacafesi@verizon.net,17189673077,"154 Mansion Ave, Staten Island, NY 10308",4.3,1665
Miss Lily's 7A Cafe,https://www.instagram.com/MissLilys,https://www.misslilys.com/,https://www.eatrealfoodnyc.com/restaurants/miss-lilys-7a-cafe,Manhattan,East Village,Jamaican restaurant,,A,adam@misslilys.com,12128121482,"109 Avenue A, New York, NY 10009",4.3,1633
Valbrook Diner,https://instagram.com/valbrookdiner,https://www.valbrookdiner.com/,https://www.eatrealfoodnyc.com/restaurants/valbrook-diner,Queens,Rosedale,Restaurant,,NA,john@valbrookdiner.com,15168720465,"160 E Merrick Rd, Valley Stream, NY 11580",4.3,1631
Akino,null,https://www.akinonewyork.com/,https://www.eatrealfoodnyc.com/restaurants/akino,Queens,Elmhurst,Sushi restaurant,,NA,,17187798280,"82-80 Broadway, Elmhurst, NY 11373",4.3,1627
Franklin Park,https://www.instagram.com/franklinparkbk,https://www.franklinparkbk.com/,https://www.eatrealfoodnyc.com/restaurants/franklin-park,Brooklyn,Crown Heights,Beer garden,,NA,franklinparkreadingseries@gmail.com,17182300293,"766 Franklin Avenue, 618 St Johns Pl, Brooklyn, NY 11238",4.3,1611
Manhattan Diner,https://www.instagram.com/manhattandiner,http://manhattandiner.nyc/,https://www.eatrealfoodnyc.com/restaurants/manhattan-diner,Manhattan,Upper West Side,American restaurant,,A,info@manhattandiner.nyc,12129320068,"2532 Broadway, New York, NY 10025",4.3,1609
Urban Hawker,null,https://www.urbanhawker.com/,https://www.eatrealfoodnyc.com/restaurants/urban-hawker,Manhattan,Midtown,Food court,,NA,juliana@middlenamecommunications.com,19143388431,"135 W 50th St, New York, NY 10020",4.3,1608
Rule of Thirds,https://www.instagram.com/thirdsbk,http://thirdsbk.com/,https://www.eatrealfoodnyc.com/restaurants/rule-of-thirds,Brooklyn,Greenpoint,Japanese restaurant,,NA,amanda@sundayhg.com,13473346684,"171 Banker St, Brooklyn, NY 11222",4.3,1601
Pappardella,https://www.instagram.com/pappardellanyc,http://www.pappardella.com/,https://www.eatrealfoodnyc.com/restaurants/pappardella,Manhattan,Lincoln Square,Italian restaurant,,A,marion@pappardella.com,12125957996,"316 Columbus Ave, New York, NY 10023",4.3,1592
Beyti Turkish Kebab,https://www.instagram.com/beytiturkishkebab414nyc,https://beytiturkishkebab.com/,https://www.eatrealfoodnyc.com/restaurants/beyti-turkish-kebab,Brooklyn,Brighton Beach,Turkish restaurant,halal,NA,info@beytiturkishkebab.com,17183327900,"414 Brighton Beach Ave, Brooklyn, NY 11235",4.3,1581
